review_text,label
"Picked up a couple of these in Texas for both my brothers .  They love 'em -- we took the cards camping, left the phones in the the car, broke out the whiskey and played cards till the sun came up. The leather case and card combo is as cool as it gets. Give the ol' analog a shot you just might like it.",1
"It's a very pretty printed photograph of something that appeared to be wood like. I was expecting at least an attempt at a sign that could be hung as is. This will serve, but I don't think I'd order another item from this particular vendor.",0
This was so easy to do yourself! And it looks great(:,1
My friend from Texas loved it,1
My wife loves her pendant with chain! Thank you so much. Will refer friends and family.  :-),1
"So this is advertised as an decorative I framed “plaque”, it is not literally sent me a picture!!! I could have printed this my self!! So not worth $13",0
Just as advertised. Great,1
Great sticker but what a awesome design!!!!,1
Beautiful!!!,1
Beautiful! I hung them in my dining room and love the way they look. Soft and lovely. They arrived in short order wrapped beautifully.,1
These are super cute.  You cannot help but smile when you look at them.  High quality prints!,1
The mask fits my son great and he’s very tolerant of it but Amazon packaged it in the fold of their package so as I was cutting the top to open it I cut through part of the mask 😩 frustrating but other than that it fits and he can breathe well through it.,1
We got this in the gray and we love it. Only 1 con which I would say is minor and that is the hangers. They appear to be just simple picture hangers. If you want to use extra caution you may have to move them like I did because I wanted the screws in the wall to be in studs. No problem. You will love this mirror. Great American made product.,1
Just as pictured. Perfect. Thank you.,1
Looks great with rustic wood shelving. Exactly as pictured/described!,1
"It was a gift for my husband's therapy office.  He also likes to work with wood so it gave him something to build a back for, as in the picture, and prepare it to be on his office wall.  He says he really likes them.",1
"I remember reading these comics in the Sunday paper. So, it was a no brainer to buy this for me. The shirt fit well, very true to size. The shirt I received is a dark blue. This makes it difficult to see the design. The fabric is a little scratchy.",1
Was perfect,1
My daughter loved it.  Thank you!!,1
Cute print. Bought frame on Amazon with a mat for a good fit.,1
Great for a just because gift! I have to my sister in love since she is the only sister I have ever had.,1
"I used this to make a steampunk themed cake. Great Quality!  Excellent definition. Easy to use. And the right size, not tiny!",1
Very cute.,1
"This seller is amazing. When I ordered, I was not aware that the seller lives in Estonia (I live in America) but I received my item about a week earlier than Amazon predicted! The product is well made as well. Highly recommend.",1
The name tags are super beautiful!! It arrived before time and looked very elegant!,1
Great craftsmanship! Exquisite art!  I just love the necklace! PS. I am not a robot,1
"This bracelet was ordered as a September stone birthday gift.  It is more beautiful once it arrived than<br />in the pictures. Worth every penny, great customer service with changes. If you are looking for a<br />Sapphire bracelet, this is it.",1
It was a very nice surprise to get the matching key ring for free.,1
Buy this as a gift for my husband. It is so beautiful that you can use It as a decoration on the wall. My husband used it for gardening and said it feels very comfortable in the hand.,1
"I really love this sugar scrub! The smell is absolutely wonderful, and the scrub makes my skin feel so smooth! I believe I'll be buying some for the special people on my Christmas list. I highly recommend this product!",1
Nice looking got lots of compliments  and asked where did you get those,1
High Quality,1
Perfect size cuff earring for upper ear lobe. Beautiful and Classy!,1
I enjoy this soap! Really good,1
Put a frame on it and its exactly what I wanted!,1
It was a gift and she loves it so much.,1
"Exactly what we were looking for, arrived quickly, very happy with the purchase.",1
"I read through reviews on different match strikers before purchasing and settled with this one since a lot of other ones seemed like they weren’t letting the matches catch a strike. The matches were easy to strike on surface of this little vase and lit up right away. I strike the match at the bottom, but you can strike anywhere along the surface for striking.  I wasn’t expecting to get a set of matches with the order so that was a nice extra. It does take “strike anywhere” matches and regular matches won’t work, but those matches are easy and inexpensive to find on Amazon for when you need a resupply. I had an issue with the shipping and the seller was diligent and quick to reply to my messages to make sure my package was delivered.",1
